Date,Rain (mm),Temp Max( C ),Temp Min ( C )
18-09-2016,0.111731067,29.82172966,20.52558517
19-09-2016,0,30.13212776,19.7647438
20-09-2016,0,30.32851791,20.22806168
21-09-2016,0,28.50071335,20.33479881
22-09-2016,4.043384552,27.13310814,20.30726242
23-09-2016,9.051738739,27.93628883,20.167696
24-09-2016,0.576742709,27.41745186,20.22272682
25-09-2016,0,27.43281364,20.58674812
26-09-2016,0,28.42637825,20.58998299
27-09-2016,0,28.99895477,21.50931358
28-09-2016,0.106425233,29.13984299,21.52713776
29-09-2016,0,29.53770447,21.36865807
30-09-2016,0,29.64304924,21.33768463
01-10-2016,0.869193792,29.96327591,20.55264473
02-10-2016,0,30.10519791,20.03999901
03-10-2016,0,30.90882683,19.19116402
04-10-2016,0,31.33526993,20.1243
05-10-2016,0.728924334,30.87547112,20.53724098
06-10-2016,0,31.24252129,19.74061966
07-10-2016,0,31.31491661,20.111063
08-10-2016,0,31.01609802,19.44869614
09-10-2016,0,31.52645683,20.22673798
10-10-2016,0.33778137,30.98206329,20.54460907
11-10-2016,0,30.44618607,20.19954109
12-10-2016,0,31.41826248,20.16858482
13-10-2016,0.924181998,30.56694794,20.79034615
14-10-2016,16.49780464,30.07375526,21.2467556
15-10-2016,0,30.20178032,19.71626472
16-10-2016,0,30.27467918,19.05300522
17-10-2016,0,30.57339478,18.45366478
18-10-2016,0,30.65141296,17.98978615
19-10-2016,0,31.23685837,18.80045891
20-10-2016,0,31.72543335,18.54462051
21-10-2016,0,30.9738102,19.00984192
22-10-2016,0,30.08992767,18.39721489
23-10-2016,0,30.41372871,18.79981232
24-10-2016,0,30.53671646,18.25075531
25-10-2016,0,30.73101044,19.07497406
26-10-2016,0,30.80524445,19.35433578
27-10-2016,0,31.63862228,18.4271946
28-10-2016,0,31.0012207,18.49382401
29-10-2016,0,31.54182816,18.85965157
30-10-2016,0,31.49728775,19.53445625
31-10-2016,0,30.74115753,20.43917656
01-11-2016,0,29.32247162,20.68532753
02-11-2016,0,29.92027092,20.62154388
03-11-2016,3.419162035,29.44232178,20.4796772
04-11-2016,1.743515134,30.68638039,20.87494659
05-11-2016,0,31.16442871,20.42664146
06-11-2016,0,30.92510986,19.14780235
07-11-2016,0,30.97790337,18.16820717
08-11-2016,0,30.53630257,17.53317261
09-11-2016,0,29.75276375,17.13979912
10-11-2016,0,29.44086647,16.63950348
11-11-2016,0,29.46158028,16.47827339
12-11-2016,0,29.43237305,15.97572517
13-11-2016,0,30.16316414,17.48193741
14-11-2016,0,30.2874012,19.7039566
15-11-2016,0,30.55376816,21.01454544
16-11-2016,0.735335767,30.50495911,20.86854744
17-11-2016,0,30.80961037,19.57066345
18-11-2016,0,29.31662178,20.47839737
19-11-2016,0,29.54361153,19.15679932
20-11-2016,0,29.30353165,18.28815842
21-11-2016,0,29.19882584,17.71370888
22-11-2016,0,30.08181763,17.659935
23-11-2016,0,30.41910744,16.51377487
24-11-2016,0,30.67371368,15.94074821
25-11-2016,0,30.00242615,16.10656929
26-11-2016,0,30.05605316,15.80844307
27-11-2016,0,30.03195572,15.29240131
28-11-2016,0,31.0064888,13.85095692
29-11-2016,0,31.52682877,14.3374157
30-11-2016,0,29.41415787,14.98126507
01-12-2016,0,28.59043694,15.24007893
02-12-2016,0,26.43493652,15.652215
03-12-2016,0,26.00355339,17.44195175
04-12-2016,7.753290653,24.86678505,19.5316925
05-12-2016,1.326395869,28.13797569,19.38488007
06-12-2016,5.250316143,28.7113266,19.57009888
07-12-2016,0,27.8764267,18.6842556
08-12-2016,0,28.1011982,15.61542702
09-12-2016,0,29.00762177,16.72797394
10-12-2016,0,29.01164627,15.81108665
11-12-2016,0,27.99881744,14.91206551
12-12-2016,0,29.31878853,12.37133408
13-12-2016,0,26.84341049,16.79135513
14-12-2016,41.45643997,23.21842957,17.96448326
15-12-2016,2.449742317,25.12221336,19.25593185
16-12-2016,0,27.36005211,18.81617355
17-12-2016,0,27.36462402,18.14244461
18-12-2016,0,28.21862984,17.94552994
19-12-2016,0,28.54709625,16.82578659
20-12-2016,0,28.93101692,15.59116077
21-12-2016,0,28.15533066,16.0398922
22-12-2016,0,29.65800476,16.52180099
23-12-2016,0,30.08683586,15.66475105
24-12-2016,0,29.73782158,13.39367867
25-12-2016,0,29.15569687,13.50234604
26-12-2016,0,29.40665817,13.48077393
27-12-2016,0,29.38275909,14.0230751
28-12-2016,0,29.83676529,15.38946342
29-12-2016,0,28.98635864,16.49102402
30-12-2016,0,28.60446358,15.45192146
31-12-2016,0,27.75661278,14.8946476
01-01-2017,0,28.28536034,14.55295467
02-01-2017,0,28.63903427,13.91476345
03-01-2017,0,29.35378838,14.80558205
04-01-2017,0,29.22390366,15.00014877
05-01-2017,0,29.19133759,14.46517277
06-01-2017,0,28.95307541,14.85296059
07-01-2017,0,28.67840004,14.67175579
08-01-2017,0,29.22777367,15.03581429
09-01-2017,0,28.77513885,15.33475018
10-01-2017,0,29.46757507,14.90007114
11-01-2017,0,29.16273499,16.04656029
12-01-2017,0,28.86890411,16.42970657
13-01-2017,0,28.70114517,15.22198296
14-01-2017,0,28.5822258,16.39187813
15-01-2017,0,27.99580574,16.82624435
16-01-2017,0,28.31285858,15.46516037
17-01-2017,0,28.33205414,15.29219055
18-01-2017,0,28.36004829,14.78062248
19-01-2017,0,28.14340401,14.53008938
20-01-2017,0,27.71225166,14.61149693
21-01-2017,0,28.63085556,15.32070065
22-01-2017,0,27.68123436,18.48902321
23-01-2017,0,29.9648838,17.58604813
24-01-2017,0,29.78375435,16.53232765
25-01-2017,0,29.66640663,16.42946625
26-01-2017,0,29.14304733,16.82160378
27-01-2017,0,26.34827232,18.59789848
28-01-2017,0,27.55027771,18.98587227
29-01-2017,0,28.31608963,19.61115646
30-01-2017,0,29.20076752,18.86991882
31-01-2017,0,30.29043198,17.99571037
01-02-2017,0,30.62467957,16.8426075
02-02-2017,0,31.1833992,16.01165581
03-02-2017,0,31.05231285,15.03206825
04-02-2017,0,29.97900772,16.44045067
05-02-2017,0,29.8876133,15.89428711
06-02-2017,0,30.59492111,15.39514732
07-02-2017,0,30.63258553,15.59473705
08-02-2017,0,31.49042511,15.6527195
09-02-2017,0,31.87465668,15.34804153
10-02-2017,0,31.59555626,15.74142742
11-02-2017,0,31.516819,15.34485435
12-02-2017,0,31.00136566,15.58646774
13-02-2017,0,30.38053322,15.0359993
14-02-2017,0,30.08657837,15.79715538
15-02-2017,0,29.80202484,16.99071503
16-02-2017,0,30.95473671,17.88224983
17-02-2017,0,30.84441948,16.49211693
18-02-2017,0,30.54388428,16.07460022
19-02-2017,0,31.65098,16.7675972
20-02-2017,0,32.4380188,15.92799759
21-02-2017,0,34.02161789,16.79349899
22-02-2017,0,34.22340012,18.49991226
23-02-2017,0,34.95395279,18.68291473
24-02-2017,0,34.87928391,18.34923744
25-02-2017,0,35.00895309,18.7661171
26-02-2017,0,34.10212326,18.27241325
27-02-2017,0,33.07800293,18.75037956
28-02-2017,0,32.21278,18.76728439
01-03-2017,0,33.10795975,16.82488632
02-03-2017,0,32.86215973,17.66213417
03-03-2017,0,32.77028656,16.96047974
04-03-2017,0,33.46622849,17.22075272
05-03-2017,0,33.00710297,19.9901104
06-03-2017,0,33.59150696,20.95074081
07-03-2017,0,33.32238388,21.31059074
08-03-2017,14.00275326,33.65797424,21.3690033
09-03-2017,8.154009819,33.69945908,20.92998505
10-03-2017,0,34.56673813,20.78765297
11-03-2017,0,33.73157501,21.17290497
12-03-2017,0,33.59593201,19.72285652
13-03-2017,0,33.97549438,19.28800964
14-03-2017,0,34.62433243,19.89519119
15-03-2017,0,32.67386246,21.98948288
16-03-2017,4.121439457,32.36781693,21.83259201
17-03-2017,0,30.72883224,20.67677307
18-03-2017,0,33.39642715,19.93127632
19-03-2017,0,34.615448,21.08356857
20-03-2017,0,35.19945145,21.22549057
21-03-2017,0,35.08499908,22.07677269
22-03-2017,0,34.54229736,21.70387268
23-03-2017,0,34.46278,21.24202156
24-03-2017,0,34.85469818,20.68821526
25-03-2017,0,35.46566391,20.2814827
26-03-2017,0,36.33096313,20.02367783
27-03-2017,0,36.48467636,21.06525993
28-03-2017,0,36.32141113,20.82421684
29-03-2017,0,36.06817245,21.67498398
30-03-2017,0,36.22885895,21.62882996
31-03-2017,0,36.30236816,21.99791908
01-04-2017,0,36.6315155,21.24606323
02-04-2017,0,36.75667572,21.85874176
03-04-2017,0,36.77968597,22.54839706
04-04-2017,0,36.31088638,23.38970566
05-04-2017,0.311815441,36.37869263,22.48838997
06-04-2017,0,35.79529572,23.13008308
07-04-2017,8.195403099,36.84957504,23.1354351
08-04-2017,0.659836411,35.83530807,23.36384583
09-04-2017,10.51319408,36.80519485,23.85426521
10-04-2017,0,36.6835556,23.78640556
11-04-2017,0,36.66551208,23.50563812
12-04-2017,0,36.44005585,23.52447891
13-04-2017,0,37.15272903,23.46911049
14-04-2017,0,36.65395355,22.62343407
15-04-2017,0,36.18854904,22.31591606
16-04-2017,0,37.10523987,22.65898323
17-04-2017,0,36.76789856,23.56016922
18-04-2017,0.861455977,36.92129135,23.38038063
19-04-2017,0,37.62717056,23.05115509
20-04-2017,0,36.72465515,23.70375443
21-04-2017,1.656646252,36.13381958,24.06757545
22-04-2017,0,35.50641632,23.21748352
23-04-2017,0,36.18780899,23.30565643
24-04-2017,0,36.99898148,23.15121078
25-04-2017,0,36.87039566,23.45344162
26-04-2017,0,37.32092667,23.61429596
27-04-2017,0,36.69939423,22.62049866
28-04-2017,0,36.66926193,24.17944336
29-04-2017,0,36.15935898,22.93024445
30-04-2017,17.57412148,36.15039825,22.22393608
01-05-2017,8.941439629,36.09167862,21.54918289
02-05-2017,0.779039681,35.49862289,21.6019249
03-05-2017,3.537055492,35.25862503,21.92190361
04-05-2017,0,35.06084442,22.42163658
05-05-2017,0.506339312,35.83994675,22.59654427
06-05-2017,0,36.69050598,23.40091324
07-05-2017,0,36.65222549,23.91644287
08-05-2017,3.781423569,36.03263474,23.3118763
09-05-2017,6.338766098,34.48720932,21.44156456
10-05-2017,0,35.18379211,22.77570724
11-05-2017,13.31550694,35.01085663,22.05124664
12-05-2017,0.276332468,33.57951355,22.9559021
13-05-2017,0,34.43540192,22.69133186
14-05-2017,0,35.40571594,23.27080536
15-05-2017,0,35.96871185,23.71308899
16-05-2017,0,34.13111877,21.93271637
17-05-2017,6.701704025,36.21138,22.94386292
18-05-2017,0.779039681,35.16122055,23.36440659
19-05-2017,1.54425621,35.68408585,23.15304565
20-05-2017,52.12729645,34.73530579,21.84685326
21-05-2017,0.291790694,35.10818863,23.09536743
22-05-2017,4.79370451,34.10363388,22.52090454
23-05-2017,0,34.06515503,23.93358612
24-05-2017,17.84027672,35.44149017,21.96181679
25-05-2017,7.357673645,35.16689682,23.23095894
26-05-2017,3.811560631,35.08559036,22.74522972
27-05-2017,0,34.50758362,23.85427094
28-05-2017,41.61993027,32.5890274,21.43550301
29-05-2017,0,32.85940552,22.92262459
30-05-2017,0,33.28034592,22.90433121
31-05-2017,0,32.93027496,22.60351372
01-06-2017,0,33.08699417,22.14875031
02-06-2017,0,33.81864548,22.1441288
03-06-2017,0,33.62171936,23.2717762
04-06-2017,0,33.62560654,22.58036613
05-06-2017,0,33.29130173,22.08915901
06-06-2017,0,33.4780426,22.5487175
07-06-2017,10.13385868,32.87939072,22.49620438
08-06-2017,17.76054764,27.57549858,21.32470703
09-06-2017,9.700685501,28.81666565,21.15974045
10-06-2017,0,29.52252579,21.60144997
11-06-2017,2.379635096,28.80466843,21.32063103
12-06-2017,2.084279299,28.80202866,21.25961494
13-06-2017,0.662658453,28.06765747,21.38746262
14-06-2017,0.106425233,30.11781693,21.6852684
15-06-2017,0,32.13363266,22.14194298
16-06-2017,0,31.23036766,22.14466476
17-06-2017,4.699336052,29.41441154,21.91579437
18-06-2017,2.565324545,30.76561737,21.80464745
19-06-2017,0,31.40856934,21.10449791
20-06-2017,3.130051613,29.60453796,21.45100212
21-06-2017,1.064702034,30.48197746,21.52668762
22-06-2017,0,30.64636803,21.12758064
23-06-2017,0.426061571,31.19145775,20.75191116
24-06-2017,0,31.88289833,21.51511383
25-06-2017,0,30.21241951,21.15103912
26-06-2017,0,30.09729004,21.35458183
27-06-2017,0.999958992,29.87533951,21.82816505
28-06-2017,0,30.21283722,21.83208275
29-06-2017,2.150246382,29.33340263,21.2548027
30-06-2017,0,30.65288734,21.29553986
01-07-2017,0,30.07384682,21.61770439
02-07-2017,0,30.22687531,21.36137962
03-07-2017,0,31.41170311,21.60887146
04-07-2017,0.696216583,30.66415596,21.72851944
05-07-2017,0.379754514,30.18242455,21.48184967
06-07-2017,0,30.5056057,21.42063904
07-07-2017,0,30.12275505,21.28484726
08-07-2017,0,30.00465775,21.29964447
09-07-2017,5.110359669,29.04375267,20.94886208
10-07-2017,0,31.84477425,21.20267105
11-07-2017,2.279889345,31.5397892,20.94472694
12-07-2017,0,30.10980034,21.58417702
13-07-2017,8.000376701,29.12262917,21.40669823
14-07-2017,3.92574501,28.66165924,20.64429474
15-07-2017,0,27.79675102,20.00511551
16-07-2017,3.92574501,29.17069054,20.86372948
17-07-2017,0.217037395,29.24923134,20.52274895
18-07-2017,0,29.3021183,21.14594269
19-07-2017,0,27.80125809,21.27258873
20-07-2017,3.600139856,28.15180397,21.19622803
21-07-2017,0.310622692,28.83219528,21.08862495
22-07-2017,0,30.21272469,20.79673386
23-07-2017,6.404706001,30.95397949,21.29062462
24-07-2017,0,31.32860756,21.52209854
25-07-2017,0,31.55543709,21.68326569
26-07-2017,0,31.61828804,21.77317238
27-07-2017,0,31.6642189,21.45233154
28-07-2017,2.915697336,31.60317421,21.43134499
29-07-2017,0,32.03856659,21.68854713
30-07-2017,1.06025362,31.78012085,21.69281006
31-07-2017,0,31.50078583,21.67823792
01-08-2017,0,31.6566925,21.45996666
02-08-2017,0,32.1942749,21.39581299
03-08-2017,0,31.77681732,21.4214344
04-08-2017,0,30.51597977,20.79363632
05-08-2017,0.569631696,28.75403023,21.28012276
06-08-2017,2.023296595,29.30726433,21.59965134
07-08-2017,2.9497509,31.10219193,21.46671677
08-08-2017,0,31.54319954,21.61186218
09-08-2017,1.056002617,31.18990326,21.73919106
10-08-2017,0,29.51979065,21.40703011
11-08-2017,22.99676323,30.38992691,20.85487747
12-08-2017,17.33800316,30.50498581,21.68702888
13-08-2017,7.059800148,29.50885201,20.53059196
14-08-2017,0,27.60279655,20.37052727
15-08-2017,2.633936882,29.72675705,20.96704865
16-08-2017,0,30.28022385,20.5614357
17-08-2017,0.141014084,30.40078354,20.54766083
18-08-2017,4.710894108,28.86655426,20.77910995
19-08-2017,10.78675079,28.83289719,21.34653282
20-08-2017,4.018352032,28.11156273,20.76548386
21-08-2017,2.415656567,28.12879181,20.45892334
22-08-2017,0,29.38857841,20.67339134
23-08-2017,2.253038883,29.24131012,21.14791298
24-08-2017,0,30.52872467,21.03513718
25-08-2017,5.17729044,28.97465134,21.07624245
26-08-2017,4.404511929,27.1016674,21.02820396
27-08-2017,0.156908065,29.03905869,20.72810745
28-08-2017,2.761706591,27.61240196,20.88923454
29-08-2017,1.161119699,27.11688614,20.91832924
30-08-2017,3.813964367,27.95119667,21.17547417
31-08-2017,6.803086281,30.36411858,21.32853127
01-09-2017,1.12123692,30.95495224,20.90843391
02-09-2017,0,30.32689857,21.20037079
03-09-2017,3.922118664,30.33376312,21.53482246
04-09-2017,5.094155312,30.9128418,21.12583923
05-09-2017,5.029858112,31.37951088,20.96337318
06-09-2017,13.93897247,30.3033905,21.01932144
07-09-2017,6.153317451,29.54858208,20.60961342
08-09-2017,28.94753838,30.23635864,20.98445511
09-09-2017,3.79382205,29.90459633,20.69398117
10-09-2017,6.263029099,29.25798607,20.7936554
11-09-2017,15.349473,29.42074776,21.44522667
12-09-2017,0,30.01146126,21.70716667
13-09-2017,0,31.37116432,22.37482262
14-09-2017,0,31.59472084,21.97407341
15-09-2017,0,31.21930695,21.88088226
16-09-2017,41.14398575,28.70484161,20.97628975
17-09-2017,3.03869772,29.30711937,21.32905769
18-09-2017,14.94250488,26.51243973,20.59519005
19-09-2017,0,27.5462532,19.98542595
20-09-2017,2.975255489,28.27481651,20.75335884
21-09-2017,0,28.84380531,20.21565437
22-09-2017,0,28.58703232,20.05772972
23-09-2017,5.539560795,29.6098175,20.73121262
24-09-2017,0,31.26896858,20.62477112
25-09-2017,0,30.26383209,21.70335007
26-09-2017,24.85865593,28.24596214,20.47425652
27-09-2017,12.45166397,29.148283,20.71814537
28-09-2017,8.10581398,28.30703735,20.68590736
29-09-2017,24.04481506,27.67744255,20.733881
30-09-2017,0.862994432,27.52752304,20.56301117
01-10-2017,1.38830936,28.07746887,20.82252502
02-10-2017,1.139263391,29.26080322,21.13159943
03-10-2017,56.71963501,28.51489639,20.20497704
04-10-2017,3.227912903,30.09250069,20.54208565
05-10-2017,14.32825756,29.30220413,21.10763741
06-10-2017,19.88387871,28.32849312,20.79990196
07-10-2017,0,28.52458,20.97156715
08-10-2017,3.918442011,29.28007698,21.1624279
09-10-2017,13.66429043,29.63717651,21.4023056
10-10-2017,13.13790989,28.95610237,21.20043373
11-10-2017,45.85586548,29.73891258,20.61340904
12-10-2017,0.331329226,30.07066727,20.98365974
13-10-2017,22.89327812,27.97280884,20.66174316
14-10-2017,3.313292503,29.03958702,21.03189087
15-10-2017,4.771301746,28.35227585,20.86318588
16-10-2017,9.895086288,27.49500084,20.58258438
17-10-2017,1.185589075,26.39929581,20.77667618
18-10-2017,0,27.8752327,20.90796852
19-10-2017,0,29.21540642,20.91905594
20-10-2017,0,29.67860031,19.69531631
21-10-2017,0,29.80366707,19.89329147
22-10-2017,0,29.73020172,19.49529457
23-10-2017,0,29.88743019,19.71677208
24-10-2017,0,30.46404076,19.1349926
25-10-2017,0,30.49440193,19.47840881
26-10-2017,0,29.66928291,20.09649467
27-10-2017,0,29.26407242,20.63306999
28-10-2017,0,29.38051796,19.85678291
29-10-2017,0,29.27827835,19.39858055
30-10-2017,0,29.16273117,19.66600609
31-10-2017,0,27.85186768,19.20150185
01-11-2017,0,26.73150253,19.0928688
02-11-2017,0,27.43654442,20.227108
03-11-2017,0,28.42722511,18.85433197
04-11-2017,0,27.49423409,18.63176918
05-11-2017,0,26.20108223,19.3919487
06-11-2017,0.376440287,26.52857971,20.21571922
07-11-2017,12.19804192,26.79745483,20.32141685
08-11-2017,1.535367966,27.56906891,19.08813477
09-11-2017,4.603416443,27.3091011,19.38789749
10-11-2017,0.773730874,28.36166191,18.28087425
11-11-2017,0,28.09669495,17.04441071
12-11-2017,0,27.20401955,17.4793663
13-11-2017,0,27.50514221,16.05468178
14-11-2017,0,28.57889748,18.35573578
15-11-2017,0,28.86367607,19.03338814
16-11-2017,0,28.91682625,19.82120132
17-11-2017,0,29.45087814,19.2414093
18-11-2017,0,29.15506172,19.3832531
19-11-2017,0,29.05777359,20.29547119
20-11-2017,0,29.69435883,20.29976082
21-11-2017,0,29.25979805,20.10767365
22-11-2017,0.828997374,29.3385334,20.43738365
23-11-2017,0,29.43194389,19.82200241
24-11-2017,0,29.88894272,18.24149895
25-11-2017,0,29.63701248,18.41239357
26-11-2017,0,28.40344048,19.81149864
27-11-2017,0,26.80631447,17.99773407
28-11-2017,0,27.85962868,18.52798843
29-11-2017,0,28.62005806,17.86368752
30-11-2017,0,27.75964165,17.4814167
01-12-2017,0,25.37122726,18.90421104
02-12-2017,1.105329871,24.0830574,19.83601379
03-12-2017,0,24.24306679,18.79070663
04-12-2017,0,26.76134109,18.51403999
05-12-2017,0,27.44209099,18.23962975
06-12-2017,0,27.61069489,18.40676498
07-12-2017,0,28.34269333,18.76910019
08-12-2017,0,28.42162323,18.36548233
09-12-2017,0,29.3618145,15.98086071
10-12-2017,0,29.20718956,16.48757744
11-12-2017,0,28.81505775,16.50385475
12-12-2017,0,29.05739784,15.61943913
13-12-2017,0,28.64421272,16.98806572
14-12-2017,0,27.90956306,18.1535244
15-12-2017,0,28.66750145,18.78171539
16-12-2017,0,27.88979912,17.11619377
17-12-2017,0,27.32864571,17.47540855
18-12-2017,0,27.09600067,16.40349579
19-12-2017,0,26.78114891,15.77811909
20-12-2017,0,26.81201935,15.27648258
21-12-2017,0,27.64185143,16.46624756
22-12-2017,0,27.32980919,15.48318005
23-12-2017,0,27.45876503,15.98868656
24-12-2017,0,27.84243393,16.07855225
25-12-2017,0,27.57980537,15.43435001
26-12-2017,0,27.22715759,14.53829861
27-12-2017,0,28.50000191,15.04526806
28-12-2017,0,27.47612762,15.06589985
29-12-2017,0,26.69840813,14.304739
30-12-2017,0,27.11384773,13.67908669
31-12-2017,0,27.11354446,13.85088158
01-01-2018,0,27.76157379,13.88617897
02-01-2018,0,28.70665932,15.57292557
03-01-2018,0,29.033741,15.75121975
04-01-2018,0,28.34294701,15.91275406
05-01-2018,0,28.32328987,16.13235092
06-01-2018,0,27.25579453,14.84270382
07-01-2018,0,27.02473831,13.63552761
08-01-2018,0,27.31204605,13.70409107
09-01-2018,0,26.57255554,13.49884701
10-01-2018,0,27.13640404,14.6488018
11-01-2018,0,26.85439491,17.12686729
12-01-2018,0,29.4699192,17.02145576
13-01-2018,0,29.41361809,17.82541084
14-01-2018,0,30.75848961,17.06920815
15-01-2018,0,29.87839127,16.11069107
16-01-2018,0,30.2638073,16.23428726
17-01-2018,0,29.42244148,16.60020447
18-01-2018,0,28.31906891,16.32868958
19-01-2018,0,28.47197151,15.57415199
20-01-2018,0,28.06342125,13.82665253
21-01-2018,0,28.18633652,13.4170742
22-01-2018,0,28.55822372,13.30874825
23-01-2018,0,28.53277206,13.65877151
24-01-2018,0,28.97717857,15.06177044
25-01-2018,0,28.87678337,16.19584656
26-01-2018,0,29.37259293,15.36046219
27-01-2018,0,29.14237404,15.10750866
28-01-2018,0,29.03531265,15.35083675
29-01-2018,0,29.10142708,15.70969009
30-01-2018,0,29.44466782,15.94273281
31-01-2018,0,28.94569778,15.36124611
01-02-2018,0,29.65455818,14.0590992
02-02-2018,0,30.48722076,12.92703819
03-02-2018,0,30.4589901,12.94583321
04-02-2018,0,29.65918159,13.57147217
05-02-2018,0,29.58996391,12.87795067
06-02-2018,0,29.78454399,12.87339973
